subject,verb,score,priming_amount,group,modality,test,trial_order,time,cloze,wmc,rec_pre
41,lose,0,0,control,FTF,prod1,5,post1,27,64,14
41,put,0,0,control,FTF,prod1,6,post1,27,64,14
41,change,0,0,control,FTF,prod1,8,post1,27,64,14
41,set,0,0,control,FTF,prod2,1,post2,27,64,14
41,select,0,0,control,FTF,prod2,2,post2,27,64,14
41,study,0,0,control,FTF,prod2,4,post2,27,64,14
41,store,0,0,control,FTF,prod2,8,post2,27,64,14
42,cover,0,0,control,FTF,prod1,3,post1,25,41,6
42,shave,0,0,control,FTF,prod1,4,post1,25,41,6
42,lose,0,0,control,FTF,prod1,5,post1,25,41,6
42,learn,0,0,control,FTF,prod1,7,post1,25,41,6
42,change,0,0,control,FTF,prod1,8,post1,25,41,6
42,select,0,0,control,FTF,prod2,2,post2,25,41,6
42,mount,0,0,control,FTF,prod2,3,post2,25,41,6
42,study,0,0,control,FTF,prod2,4,post2,25,41,6
42,hear,0,0,control,FTF,prod2,5,post2,25,41,6
42,sing,0,0,control,FTF,prod2,6,post2,25,41,6
42,cut,0,0,control,FTF,prod2,7,post2,25,41,6
45,study,0,0,control,CMC,prod2,4,post1,30,64,6
46,study,0,0,control,FTF,prod2,4,a_pre,25,64,6
46,sing,0,0,control,FTF,prod2,6,a_pre,25,64,6
46,harvest,0,0,control,FTF,prod1,2,post2,25,64,6
47,mount,0,0,control,CMC,prod2,3,a_pre,23,62,4
47,hear,0,0,control,CMC,prod2,5,a_pre,23,62,4
47,cut,0,0,control,CMC,prod2,7,a_pre,23,62,4
47,park,0,0,control,CMC,prod1,1,post2,23,62,4
50,perform,0,0,control,CMC,prod3,7,a_pre,22,75,4
50,pour,0,0,control,CMC,prod3,10,a_pre,22,75,4
50,have,0,0,control,CMC,prod3,11,a_pre,22,75,4
50,lose,0,0,control,CMC,prod1,5,post2,22,75,4
52,park,0,0,control,CMC,prod1,1,a_pre,31,83,18
52,harvest,0,0,control,CMC,prod1,2,a_pre,31,83,18
52,learn,0,0,control,CMC,prod1,7,a_pre,31,83,18
52,hang,0,0,control,CMC,prod1,10,a_pre,31,83,18
52,stack,0,0,control,CMC,prod3,8,post1,31,83,18
52,have,0,0,control,CMC,prod3,11,post1,31,83,18
52,sing,0,0,control,CMC,prod2,6,post2,31,83,18
52,cut,0,0,control,CMC,prod2,7,post2,31,83,18
52,store,0,0,control,CMC,prod2,8,post2,31,83,18
52,boil,0,0,control,CMC,prod2,9,post2,31,83,18
53,park,0,0,control,CMC,prod1,1,a_pre,28,79,3
53,harvest,0,0,control,CMC,prod1,2,a_pre,28,79,3
53,shave,0,0,control,CMC,prod1,4,a_pre,28,79,3
53,cook,0,0,control,CMC,prod1,12,a_pre,28,79,3
53,hear,0,0,control,CMC,prod2,5,post1,28,79,3
53,cut,0,0,control,CMC,prod2,7,post1,28,79,3
53,store,0,0,control,CMC,prod2,8,post1,28,79,3
53,drink,0,0,control,CMC,prod2,12,post1,28,79,3
53,pour,0,0,control,CMC,prod3,10,post2,28,79,3
129,select,0,0,control,FTF,prod2,2,a_pre,16,51,6
129,mount,0,0,control,FTF,prod2,3,a_pre,16,51,6
129,store,0,0,control,FTF,prod2,8,a_pre,16,51,6
129,boil,0,0,control,FTF,prod2,9,a_pre,16,51,6
129,scrub,0,0,control,FTF,prod2,11,a_pre,16,51,6
129,harvest,0,0,control,FTF,prod1,2,post1,16,51,6
129,hang,0,0,control,FTF,prod1,10,post1,16,51,6
129,cook,0,0,control,FTF,prod1,12,post1,16,51,6
129,eat,0,0,control,FTF,prod3,1,post2,16,51,6
129,record,0,0,control,FTF,prod3,2,post2,16,51,6
129,wash,0,0,control,FTF,prod3,5,post2,16,51,6
129,perform,0,0,control,FTF,prod3,7,post2,16,51,6
150,lose,0,0,control,FTF,prod1,5,post2,34,97,16
150,learn,0,0,control,FTF,prod1,7,post2,34,97,16
151,harvest,0,0,control,FTF,prod1,2,a_pre,16,82,6
151,lose,0,0,control,FTF,prod1,5,a_pre,16,82,6
151,put,0,0,control,FTF,prod1,6,a_pre,16,82,6
151,change,0,0,control,FTF,prod1,8,a_pre,16,82,6
151,take,0,0,control,FTF,prod1,11,a_pre,16,82,6
151,cook,0,0,control,FTF,prod1,12,a_pre,16,82,6
32,study,0,0,control,FTF,prod2,4,post2,31,50,3
151,pump,0,0,control,FTF,prod3,6,post1,16,82,6
151,have,0,0,control,FTF,prod3,11,post1,16,82,6
151,set,0,0,control,FTF,prod2,1,post2,16,82,6
151,select,0,0,control,FTF,prod2,2,post2,16,82,6
151,study,0,0,control,FTF,prod2,4,post2,16,82,6
151,sing,0,0,control,FTF,prod2,6,post2,16,82,6
151,cut,0,0,control,FTF,prod2,7,post2,16,82,6
151,boil,0,0,control,FTF,prod2,9,post2,16,82,6
29,eat,1,0,control,FTF,prod3,1,post2,29,84,4
30,have,1,0,control,FTF,prod3,11,post2,27,63,6
32,hear,1,0,control,FTF,prod2,5,post2,31,50,3
34,hear,1,0,control,CMC,prod2,5,a_pre,25,52,16
41,have,1,0,control,FTF,prod3,11,a_pre,27,64,14
41,mount,1,0,control,FTF,prod2,3,post2,27,64,14
151,learn,1,0,control,FTF,prod1,7,a_pre,16,82,6
28,lose,1,0,control,FTF,prod1,5,a_pre,25,89,6
28,sing,1,0,control,FTF,prod2,6,post1,25,89,6
29,put,1,0,control,FTF,prod1,6,a_pre,29,84,4
29,mount,1,0,control,FTF,prod2,3,post1,29,84,4
29,sing,1,0,control,FTF,prod2,6,post1,29,84,4
29,scrub,1,0,control,FTF,prod2,11,post1,29,84,4
29,have,1,0,control,FTF,prod3,11,post2,29,84,4
30,pump,1,0,control,FTF,prod3,6,post2,27,63,6
30,perform,1,0,control,FTF,prod3,7,post2,27,63,6
32,put,1,0,control,FTF,prod1,6,a_pre,31,50,3
33,learn,1,0,control,FTF,prod1,7,a_pre,25,56,6
34,sing,1,0,control,CMC,prod2,6,a_pre,25,52,16
38,study,1,0,control,FTF,prod2,4,a_pre,23,91,18
38,sing,1,0,control,FTF,prod2,6,a_pre,23,91,18
41,sing,1,0,control,FTF,prod2,6,post2,27,64,14
41,cut,1,0,control,FTF,prod2,7,post2,27,64,14
52,perform,1,0,control,CMC,prod3,7,post1,31,83,18
52,drink,1,0,control,CMC,prod2,12,post2,31,83,18
129,study,1,0,control,FTF,prod2,4,a_pre,16,51,6
129,sing,1,0,control,FTF,prod2,6,a_pre,16,51,6
151,hang,1,0,control,FTF,prod1,10,a_pre,16,82,6
151,eat,1,0,control,FTF,prod3,1,post1,16,82,6
28,select,1,0,control,FTF,prod2,2,post1,25,89,6
28,mount,1,0,control,FTF,prod2,3,post1,25,89,6
28,drink,1,0,control,FTF,prod2,12,post1,25,89,6
28,pour,1,0,control,FTF,prod3,10,post2,25,89,6
28,have,1,0,control,FTF,prod3,11,post2,25,89,6
39,select,1,0,control,CMC,prod2,2,post1,36,60,16
39,boil,1,0,control,CMC,prod2,9,post1,36,60,16
39,park,1,0,control,CMC,prod1,1,post2,36,60,16
40,drink,1,0,control,CMC,prod2,12,post2,38,86,6
53,select,1,0,control,CMC,prod2,2,post1,28,79,3
129,organize,1,0,control,FTF,prod3,3,post2,16,51,6
129,display,1,0,control,FTF,prod3,4,post2,16,51,6
28,study,1,0,control,FTF,prod2,4,post1,25,89,6
28,boil,1,0,control,FTF,prod2,9,post1,25,89,6
28,eat,1,0,control,FTF,prod3,1,post2,25,89,6
28,display,1,0,control,FTF,prod3,4,post2,25,89,6
28,perform,1,0,control,FTF,prod3,7,post2,25,89,6
28,wipe,1,0,control,FTF,prod3,12,post2,25,89,6
29,wipe,1,0,control,FTF,prod3,12,post2,29,84,4
31,hear,1,0,control,FTF,prod2,5,post1,20,76,3
32,mount,1,0,control,FTF,prod2,3,post2,31,50,3
33,set,1,0,control,FTF,prod2,1,post1,25,56,6
33,perform,1,0,control,FTF,prod3,7,post2,25,56,6
34,put,1,0,control,CMC,prod1,6,post2,25,52,16
37,set,1,0,control,FTF,prod2,1,post2,26,94,7
37,mount,1,0,control,FTF,prod2,3,post2,26,94,7
37,study,1,0,control,FTF,prod2,4,post2,26,94,7
39,eat,1,0,control,CMC,prod3,1,a_pre,36,60,16
39,pump,1,0,control,CMC,prod3,6,a_pre,36,60,16
39,pour,1,0,control,CMC,prod3,10,a_pre,36,60,16
39,have,1,0,control,CMC,prod3,11,a_pre,36,60,16
39,set,1,0,control,CMC,prod2,1,post1,36,60,16
39,mount,1,0,control,CMC,prod2,3,post1,36,60,16
39,hear,1,0,control,CMC,prod2,5,post1,36,60,16
39,store,1,0,control,CMC,prod2,8,post1,36,60,16
39,drink,1,0,control,CMC,prod2,12,post1,36,60,16
39,harvest,1,0,control,CMC,prod1,2,post2,36,60,16
40,put,1,0,control,CMC,prod1,6,post1,38,86,6
40,set,1,0,control,CMC,prod2,1,post2,38,86,6
40,mount,1,0,control,CMC,prod2,3,post2,38,86,6
40,study,1,0,control,CMC,prod2,4,post2,38,86,6
40,hear,1,0,control,CMC,prod2,5,post2,38,86,6
40,sing,1,0,control,CMC,prod2,6,post2,38,86,6
40,store,1,0,control,CMC,prod2,8,post2,38,86,6
40,boil,1,0,control,CMC,prod2,9,post2,38,86,6
46,cut,1,0,control,FTF,prod2,7,a_pre,25,64,6
49,sing,1,0,control,CMC,prod2,6,post1,28,83,6
50,cut,1,0,control,CMC,prod2,7,post1,22,75,4
52,select,1,0,control,CMC,prod2,2,post2,31,83,18
52,study,1,0,control,CMC,prod2,4,post2,31,83,18
52,hear,1,0,control,CMC,prod2,5,post2,31,83,18
53,put,1,0,control,CMC,prod1,6,a_pre,28,79,3
53,mount,1,0,control,CMC,prod2,3,post1,28,79,3
53,perform,1,0,control,CMC,prod3,7,post2,28,79,3
129,put,1,0,control,FTF,prod1,6,post1,16,51,6
129,stack,1,0,control,FTF,prod3,8,post2,16,51,6
129,have,1,0,control,FTF,prod3,11,post2,16,51,6
150,study,1,0,control,FTF,prod2,4,a_pre,34,97,16
150,sing,1,0,control,FTF,prod2,6,a_pre,34,97,16
2,park,0,24,exp,FTF,prod1,1,a_pre,28,71,5
2,harvest,0,24,exp,FTF,prod1,2,a_pre,28,71,5
2,lose,0,24,exp,FTF,prod1,5,a_pre,28,71,5
2,put,0,24,exp,FTF,prod1,6,a_pre,28,71,5
2,hang,0,24,exp,FTF,prod1,10,a_pre,28,71,5
2,cook,0,24,exp,FTF,prod1,12,a_pre,28,71,5
9,eat,0,0,exp,FTF,prod3,1,a_pre,31,81,0
9,record,0,0,exp,FTF,prod3,2,a_pre,31,81,0
9,organize,0,0,exp,FTF,prod3,3,a_pre,31,81,0
9,display,0,0,exp,FTF,prod3,4,a_pre,31,81,0
9,wash,0,0,exp,FTF,prod3,5,a_pre,31,81,0
9,pump,0,0,exp,FTF,prod3,6,a_pre,31,81,0
9,perform,0,0,exp,FTF,prod3,7,a_pre,31,81,0
9,stack,0,0,exp,FTF,prod3,8,a_pre,31,81,0
9,measure,0,0,exp,FTF,prod3,9,a_pre,31,81,0
9,pour,0,0,exp,FTF,prod3,10,a_pre,31,81,0
9,have,0,0,exp,FTF,prod3,11,a_pre,31,81,0
9,wipe,0,0,exp,FTF,prod3,12,a_pre,31,81,0
9,mount,0,0,exp,FTF,prod2,3,post1,31,81,0
9,hear,0,0,exp,FTF,prod2,5,post1,31,81,0
9,cut,0,0,exp,FTF,prod2,7,post1,31,81,0
9,boil,0,0,exp,FTF,prod2,9,post1,31,81,0
9,scrub,0,0,exp,FTF,prod2,11,post1,31,81,0
9,drink,0,0,exp,FTF,prod2,12,post1,31,81,0
9,park,0,0,exp,FTF,prod1,1,post2,31,81,0
9,harvest,0,0,exp,FTF,prod1,2,post2,31,81,0
9,cover,0,0,exp,FTF,prod1,3,post2,31,81,0
9,lose,0,0,exp,FTF,prod1,5,post2,31,81,0
9,put,0,0,exp,FTF,prod1,6,post2,31,81,0
9,learn,0,0,exp,FTF,prod1,7,post2,31,81,0
9,receive,0,0,exp,FTF,prod1,9,post2,31,81,0
10,vacuum,0,12,exp,FTF,prod2,10,a_pre,30,79,6
13,organize,0,3,exp,FTF,prod3,3,a_pre,45,90,13
13,display,0,3,exp,FTF,prod3,4,a_pre,45,90,13
13,wash,0,3,exp,FTF,prod3,5,a_pre,45,90,13
13,pump,0,3,exp,FTF,prod3,6,a_pre,45,90,13
13,perform,0,3,exp,FTF,prod3,7,a_pre,45,90,13
13,stack,0,3,exp,FTF,prod3,8,a_pre,45,90,13
13,measure,0,3,exp,FTF,prod3,9,a_pre,45,90,13
13,pour,0,3,exp,FTF,prod3,10,a_pre,45,90,13
13,have,0,3,exp,FTF,prod3,11,a_pre,45,90,13
13,wipe,0,3,exp,FTF,prod3,12,a_pre,45,90,13
13,cover,0,3,exp,FTF,prod1,3,post1,45,90,13
13,shave,0,3,exp,FTF,prod1,4,post1,45,90,13
16,have,0,26,exp,FTF,prod3,11,post2,42,92,9
17,park,0,13,exp,FTF,prod1,1,a_pre,19,97,5
18,mount,0,16,exp,FTF,prod2,3,a_pre,33,74,6
18,study,0,16,exp,FTF,prod2,4,a_pre,33,74,6
18,cut,0,16,exp,FTF,prod2,7,a_pre,33,74,6
18,display,0,16,exp,FTF,prod3,4,post1,33,74,6
18,wash,0,16,exp,FTF,prod3,5,post1,33,74,6
18,pump,0,16,exp,FTF,prod3,6,post1,33,74,6
18,cover,0,16,exp,FTF,prod1,3,post2,33,74,6
18,shave,0,16,exp,FTF,prod1,4,post2,33,74,6
18,change,0,16,exp,FTF,prod1,8,post2,33,74,6
18,cook,0,16,exp,FTF,prod1,12,post2,33,74,6
19,mount,0,40,exp,FTF,prod2,3,a_pre,28,69,7
21,set,0,12,exp,FTF,prod2,1,a_pre,23,41,6
21,mount,0,12,exp,FTF,prod2,3,a_pre,23,41,6
21,hear,0,12,exp,FTF,prod2,5,a_pre,23,41,6
21,cut,0,12,exp,FTF,prod2,7,a_pre,23,41,6
21,store,0,12,exp,FTF,prod2,8,a_pre,23,41,6
21,boil,0,12,exp,FTF,prod2,9,a_pre,23,41,6
21,vacuum,0,12,exp,FTF,prod2,10,a_pre,23,41,6
21,scrub,0,12,exp,FTF,prod2,11,a_pre,23,41,6
21,drink,0,12,exp,FTF,prod2,12,a_pre,23,41,6
21,lose,0,12,exp,FTF,prod1,5,post2,23,41,6
21,receive,0,12,exp,FTF,prod1,9,post2,23,41,6
22,study,0,3,exp,FTF,prod2,4,a_pre,15,70,2
22,sing,0,3,exp,FTF,prod2,6,a_pre,15,70,2
22,store,0,3,exp,FTF,prod2,8,a_pre,15,70,2
23,set,0,36,exp,FTF,prod2,1,a_pre,32,77,1
23,select,0,36,exp,FTF,prod2,2,a_pre,32,77,1
23,hear,0,36,exp,FTF,prod2,5,a_pre,32,77,1
23,store,0,36,exp,FTF,prod2,8,a_pre,32,77,1
23,boil,0,36,exp,FTF,prod2,9,a_pre,32,77,1
23,vacuum,0,36,exp,FTF,prod2,10,a_pre,32,77,1
23,scrub,0,36,exp,FTF,prod2,11,a_pre,32,77,1
23,drink,0,36,exp,FTF,prod2,12,a_pre,32,77,1
23,park,0,36,exp,FTF,prod1,1,post2,32,77,1
23,harvest,0,36,exp,FTF,prod1,2,post2,32,77,1
23,cover,0,36,exp,FTF,prod1,3,post2,32,77,1
23,put,0,36,exp,FTF,prod1,6,post2,32,77,1
23,receive,0,36,exp,FTF,prod1,9,post2,32,77,1
23,hang,0,36,exp,FTF,prod1,10,post2,32,77,1
23,take,0,36,exp,FTF,prod1,11,post2,32,77,1
23,cook,0,36,exp,FTF,prod1,12,post2,32,77,1
24,park,0,7,exp,FTF,prod1,1,a_pre,5,54,4
24,cover,0,7,exp,FTF,prod1,3,a_pre,5,54,4
24,put,0,7,exp,FTF,prod1,6,a_pre,5,54,4
24,learn,0,7,exp,FTF,prod1,7,a_pre,5,54,4
24,change,0,7,exp,FTF,prod1,8,a_pre,5,54,4
24,eat,0,7,exp,FTF,prod3,1,post1,5,54,4
24,record,0,7,exp,FTF,prod3,2,post1,5,54,4
24,display,0,7,exp,FTF,prod3,4,post1,5,54,4
24,wash,0,7,exp,FTF,prod3,5,post1,5,54,4
24,perform,0,7,exp,FTF,prod3,7,post1,5,54,4
24,stack,0,7,exp,FTF,prod3,8,post1,5,54,4
24,measure,0,7,exp,FTF,prod3,9,post1,5,54,4
24,pour,0,7,exp,FTF,prod3,10,post1,5,54,4
24,have,0,7,exp,FTF,prod3,11,post1,5,54,4
24,wipe,0,7,exp,FTF,prod3,12,post1,5,54,4
24,set,0,7,exp,FTF,prod2,1,post2,5,54,4
24,select,0,7,exp,FTF,prod2,2,post2,5,54,4
24,study,0,7,exp,FTF,prod2,4,post2,5,54,4
24,cut,0,7,exp,FTF,prod2,7,post2,5,54,4
27,harvest,0,34,exp,FTF,prod1,2,a_pre,24,85,2
55,hear,0,30,exp,FTF,prod2,5,a_pre,25,68,6
56,eat,0,0,exp,FTF,prod3,1,a_pre,29,69,6
56,record,0,0,exp,FTF,prod3,2,a_pre,29,69,6
56,pump,0,0,exp,FTF,prod3,6,a_pre,29,69,6
56,stack,0,0,exp,FTF,prod3,8,a_pre,29,69,6
56,measure,0,0,exp,FTF,prod3,9,a_pre,29,69,6
56,wipe,0,0,exp,FTF,prod3,12,a_pre,29,69,6
56,harvest,0,0,exp,FTF,prod1,2,post2,29,69,6
56,put,0,0,exp,FTF,prod1,6,post2,29,69,6
56,change,0,0,exp,FTF,prod1,8,post2,29,69,6
56,take,0,0,exp,FTF,prod1,11,post2,29,69,6
56,cook,0,0,exp,FTF,prod1,12,post2,29,69,6
101,put,0,72,exp,CMC,prod1,6,a_pre,29,78,16
101,hang,0,72,exp,CMC,prod1,10,a_pre,29,78,16
102,cook,0,51,exp,CMC,prod1,12,a_pre,20,79,5
105,eat,0,20,exp,CMC,prod3,1,a_pre,17,52,5
108,cover,0,38,exp,CMC,prod1,3,a_pre,37,84,8
110,hear,0,43,exp,CMC,prod2,5,post1,29,57,4
110,vacuum,0,43,exp,CMC,prod2,10,post1,29,57,4
110,drink,0,43,exp,CMC,prod2,12,post1,29,57,4
111,store,0,70,exp,CMC,prod2,8,a_pre,36,63,6
111,scrub,0,70,exp,CMC,prod2,11,a_pre,36,63,6
111,drink,0,70,exp,CMC,prod2,12,a_pre,36,63,6
112,eat,0,54,exp,CMC,prod3,1,a_pre,32,93,5
112,organize,0,54,exp,CMC,prod3,3,a_pre,32,93,5
112,wash,0,54,exp,CMC,prod3,5,a_pre,32,93,5
112,perform,0,54,exp,CMC,prod3,7,a_pre,32,93,5
112,pour,0,54,exp,CMC,prod3,10,a_pre,32,93,5
112,wipe,0,54,exp,CMC,prod3,12,a_pre,32,93,5
113,record,0,8,exp,CMC,prod3,2,a_pre,13,94,5
113,display,0,8,exp,CMC,prod3,4,a_pre,13,94,5
113,wash,0,8,exp,CMC,prod3,5,a_pre,13,94,5
113,pump,0,8,exp,CMC,prod3,6,a_pre,13,94,5
113,stack,0,8,exp,CMC,prod3,8,a_pre,13,94,5
113,measure,0,8,exp,CMC,prod3,9,a_pre,13,94,5
113,pour,0,8,exp,CMC,prod3,10,a_pre,13,94,5
113,have,0,8,exp,CMC,prod3,11,a_pre,13,94,5
113,wipe,0,8,exp,CMC,prod3,12,a_pre,13,94,5
117,set,0,18,exp,CMC,prod2,1,a_pre,39,57,6
117,select,0,18,exp,CMC,prod2,2,a_pre,39,57,6
117,mount,0,18,exp,CMC,prod2,3,a_pre,39,57,6
117,study,0,18,exp,CMC,prod2,4,a_pre,39,57,6
117,hear,0,18,exp,CMC,prod2,5,a_pre,39,57,6
117,sing,0,18,exp,CMC,prod2,6,a_pre,39,57,6
117,cut,0,18,exp,CMC,prod2,7,a_pre,39,57,6
117,store,0,18,exp,CMC,prod2,8,a_pre,39,57,6
117,boil,0,18,exp,CMC,prod2,9,a_pre,39,57,6
117,vacuum,0,18,exp,CMC,prod2,10,a_pre,39,57,6
117,scrub,0,18,exp,CMC,prod2,11,a_pre,39,57,6
117,drink,0,18,exp,CMC,prod2,12,a_pre,39,57,6
117,perform,0,18,exp,CMC,prod3,7,post1,39,57,6
117,park,0,18,exp,CMC,prod1,1,post2,39,57,6
117,cover,0,18,exp,CMC,prod1,3,post2,39,57,6
117,shave,0,18,exp,CMC,prod1,4,post2,39,57,6
118,select,0,72,exp,CMC,prod2,2,a_pre,23,73,5
118,mount,0,72,exp,CMC,prod2,3,a_pre,23,73,5
118,study,0,72,exp,CMC,prod2,4,a_pre,23,73,5
118,hear,0,72,exp,CMC,prod2,5,a_pre,23,73,5
118,cut,0,72,exp,CMC,prod2,7,a_pre,23,73,5
118,store,0,72,exp,CMC,prod2,8,a_pre,23,73,5
118,boil,0,72,exp,CMC,prod2,9,a_pre,23,73,5
118,vacuum,0,72,exp,CMC,prod2,10,a_pre,23,73,5
118,scrub,0,72,exp,CMC,prod2,11,a_pre,23,73,5
118,drink,0,72,exp,CMC,prod2,12,a_pre,23,73,5
119,hear,0,52,exp,CMC,prod2,5,a_pre,38,78,8
119,boil,0,52,exp,CMC,prod2,9,a_pre,38,78,8
119,scrub,0,52,exp,CMC,prod2,11,a_pre,38,78,8
119,drink,0,52,exp,CMC,prod2,12,a_pre,38,78,8
123,eat,0,0,exp,CMC,prod3,1,post1,25,56,5
124,cut,0,18,exp,CMC,prod2,7,a_pre,36,84,6
125,vacuum,0,2,exp,CMC,prod2,10,a_pre,10,69,5
125,drink,0,2,exp,CMC,prod2,12,a_pre,10,69,5
131,lose,0,58,exp,CMC,prod1,5,a_pre,35,50,4
1270,eat,0,56,exp,CMC,prod3,1,a_pre,24,68,6
1270,record,0,56,exp,CMC,prod3,2,a_pre,24,68,6
1270,organize,0,56,exp,CMC,prod3,3,a_pre,24,68,6
1270,display,0,56,exp,CMC,prod3,4,a_pre,24,68,6
1270,wash,0,56,exp,CMC,prod3,5,a_pre,24,68,6
1270,pump,0,56,exp,CMC,prod3,6,a_pre,24,68,6
1270,perform,0,56,exp,CMC,prod3,7,a_pre,24,68,6
1270,stack,0,56,exp,CMC,prod3,8,a_pre,24,68,6
1270,measure,0,56,exp,CMC,prod3,9,a_pre,24,68,6
1270,pour,0,56,exp,CMC,prod3,10,a_pre,24,68,6
1270,have,0,56,exp,CMC,prod3,11,a_pre,24,68,6
1270,wipe,0,56,exp,CMC,prod3,12,a_pre,24,68,6
1290,change,0,61,exp,CMC,prod1,8,a_pre,41,74,6
1290,take,0,61,exp,CMC,prod1,11,a_pre,41,74,6
1290,eat,0,61,exp,CMC,prod3,1,post2,41,74,6
1290,record,0,61,exp,CMC,prod3,2,post2,41,74,6
1,set,0,3,exp,FTF,prod2,1,a_pre,40,74,6
1,select,0,3,exp,FTF,prod2,2,a_pre,40,74,6
1,mount,0,3,exp,FTF,prod2,3,a_pre,40,74,6
2,cover,0,24,exp,FTF,prod1,3,a_pre,28,71,5
2,learn,0,24,exp,FTF,prod1,7,a_pre,28,71,5
2,change,0,24,exp,FTF,prod1,8,a_pre,28,71,5
2,receive,0,24,exp,FTF,prod1,9,a_pre,28,71,5
2,set,0,24,exp,FTF,prod2,1,post2,28,71,5
4,pump,0,8,exp,FTF,prod3,6,post2,40,87,5
4,pour,0,8,exp,FTF,prod3,10,post2,40,87,5
5,park,0,19,exp,FTF,prod1,1,a_pre,35,46,6
5,harvest,0,19,exp,FTF,prod1,2,a_pre,35,46,6
5,cover,0,19,exp,FTF,prod1,3,a_pre,35,46,6
5,shave,0,19,exp,FTF,prod1,4,a_pre,35,46,6
5,receive,0,19,exp,FTF,prod1,9,a_pre,35,46,6
5,hang,0,19,exp,FTF,prod1,10,a_pre,35,46,6
5,take,0,19,exp,FTF,prod1,11,a_pre,35,46,6
5,cook,0,19,exp,FTF,prod1,12,a_pre,35,46,6
6,record,0,46,exp,FTF,prod3,2,a_pre,33,68,14
6,organize,0,46,exp,FTF,prod3,3,a_pre,33,68,14
6,display,0,46,exp,FTF,prod3,4,a_pre,33,68,14
6,wash,0,46,exp,FTF,prod3,5,a_pre,33,68,14
6,pump,0,46,exp,FTF,prod3,6,a_pre,33,68,14
6,perform,0,46,exp,FTF,prod3,7,a_pre,33,68,14
6,stack,0,46,exp,FTF,prod3,8,a_pre,33,68,14
6,measure,0,46,exp,FTF,prod3,9,a_pre,33,68,14
6,pour,0,46,exp,FTF,prod3,10,a_pre,33,68,14
6,cover,0,46,exp,FTF,prod1,3,post2,33,68,14
6,shave,0,46,exp,FTF,prod1,4,post2,33,68,14
6,receive,0,46,exp,FTF,prod1,9,post2,33,68,14
6,hang,0,46,exp,FTF,prod1,10,post2,33,68,14
6,take,0,46,exp,FTF,prod1,11,post2,33,68,14
6,cook,0,46,exp,FTF,prod1,12,post2,33,68,14
7,eat,0,23,exp,FTF,prod3,1,a_pre,34,55,7
7,record,0,23,exp,FTF,prod3,2,a_pre,34,55,7
7,organize,0,23,exp,FTF,prod3,3,a_pre,34,55,7
7,display,0,23,exp,FTF,prod3,4,a_pre,34,55,7
7,wash,0,23,exp,FTF,prod3,5,a_pre,34,55,7
7,pump,0,23,exp,FTF,prod3,6,a_pre,34,55,7
7,perform,0,23,exp,FTF,prod3,7,a_pre,34,55,7
7,stack,0,23,exp,FTF,prod3,8,a_pre,34,55,7
7,measure,0,23,exp,FTF,prod3,9,a_pre,34,55,7
7,pour,0,23,exp,FTF,prod3,10,a_pre,34,55,7
7,have,0,23,exp,FTF,prod3,11,a_pre,34,55,7
7,wipe,0,23,exp,FTF,prod3,12,a_pre,34,55,7
8,record,0,16,exp,FTF,prod3,2,a_pre,23,92,4
8,wash,0,16,exp,FTF,prod3,5,a_pre,23,92,4
8,pump,0,16,exp,FTF,prod3,6,a_pre,23,92,4
8,perform,0,16,exp,FTF,prod3,7,a_pre,23,92,4
8,stack,0,16,exp,FTF,prod3,8,a_pre,23,92,4
8,measure,0,16,exp,FTF,prod3,9,a_pre,23,92,4
8,pour,0,16,exp,FTF,prod3,10,a_pre,23,92,4
8,set,0,16,exp,FTF,prod2,1,post1,23,92,4
8,study,0,16,exp,FTF,prod2,4,post1,23,92,4
8,receive,0,16,exp,FTF,prod1,9,post2,23,92,4
10,select,0,12,exp,FTF,prod2,2,a_pre,30,79,6
10,mount,0,12,exp,FTF,prod2,3,a_pre,30,79,6
10,store,0,12,exp,FTF,prod2,8,a_pre,30,79,6
10,scrub,0,12,exp,FTF,prod2,11,a_pre,30,79,6
10,drink,0,12,exp,FTF,prod2,12,a_pre,30,79,6
10,record,0,12,exp,FTF,prod3,2,post1,30,79,6
10,organize,0,12,exp,FTF,prod3,3,post1,30,79,6
10,display,0,12,exp,FTF,prod3,4,post1,30,79,6
10,wash,0,12,exp,FTF,prod3,5,post1,30,79,6
10,measure,0,12,exp,FTF,prod3,9,post1,30,79,6
10,pour,0,12,exp,FTF,prod3,10,post1,30,79,6
10,have,0,12,exp,FTF,prod3,11,post1,30,79,6
10,receive,0,12,exp,FTF,prod1,9,post2,30,79,6
10,hang,0,12,exp,FTF,prod1,10,post2,30,79,6
10,cook,0,12,exp,FTF,prod1,12,post2,30,79,6
11,store,0,17,exp,FTF,prod2,8,a_pre,31,81,6
12,record,0,10,exp,FTF,prod3,2,a_pre,35,84,5
12,organize,0,10,exp,FTF,prod3,3,a_pre,35,84,5
12,display,0,10,exp,FTF,prod3,4,a_pre,35,84,5
12,wash,0,10,exp,FTF,prod3,5,a_pre,35,84,5
12,pump,0,10,exp,FTF,prod3,6,a_pre,35,84,5
12,perform,0,10,exp,FTF,prod3,7,a_pre,35,84,5
12,stack,0,10,exp,FTF,prod3,8,a_pre,35,84,5
12,measure,0,10,exp,FTF,prod3,9,a_pre,35,84,5
12,pour,0,10,exp,FTF,prod3,10,a_pre,35,84,5
